hashtag,UserFriendFollowerRatiosMV_friendFollowerRatio_average,UserFriendFollowerRatiosMV_friendFollowerRatio_population_variance,UserFriendFollowerRatiosMV_friendFollowerRatio_population_standard_deviation,UserFriendFollowerRatiosMV_friendFollowerRatio_minValue,UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue
Псаки,0.5377481154551109,0.06822422139626534,0.26119766728718186,0.12104689203925845,0.943000238492726
Ту154,0.8753043810242391,0.03173074134604661,0.17813124752846315,0.19855222337125128,0.9983038785434706
Хиросима,0.6234181455222547,0.037936976632328104,0.19477416828811797,0.14353099730458221,0.9019607843137255
прямаялиния,0.49141497183463,0.06806368737388649,0.26089018259391533,0.09680284191829484,0.9983038785434706
BTW17,0.41614903547771664,0.050238969001687325,0.22414051173691765,0.05249841872232764,0.972972972972973
Meet,0.5558287027923733,0.002576333347765904,0.050757593991105444,0.4756198347107438,0.6924979389942292
ObamaLegacy,0.4389366875388188,0.0335476575655407,0.18316019645529075,0.1268910157456005,0.9120477928974444
Wisconsin,0.4891530440400353,0.01497292515329828,0.12236390461773554,0.17427385892116182,0.9120477928974444
immigration,0.47784965972633864,0.02063104334534061,0.14363510485024408,0.17565997011456086,0.9120477928974444
BeUnclassyIn4Words,0.560551538708681,0.003017437182536546,0.0549312040878092,0.502327464076098,0.6922714420358153
BernieOrBust,0.5343624336035425,0.010872800011784964,0.10427271940342289,0.3505291005291005,0.9120477928974444
FOLLOW,0.5423143145557098,0.007515619394336779,0.08669267209134103,0.4248157248157248,0.943000238492726
FireMcMaster,0.34982872194535247,0.041308894647196365,0.20324589699965992,0.10453283996299723,0.9120477928974444
HowToAvoidPoliticsAtDinner,0.5575112077721776,0.0044720927744983105,0.06687370764731317,0.48094940662086194,0.7778378325258699
IGiveHugsWhen,0.5340609981166581,0.0021338247488016282,0.0461933409573461,0.43867192165293206,0.6671306955078439
IdWinTheWorldSeriesOf,0.5725259791348998,0.009251484639584,0.09618463827235615,0.36597938144329895,0.6922714420358153
MistakeAMovie,0.4906874616033275,0.011841739221592429,0.10881975565857713,0.3105076741440378,0.7104421322019059
RejectedChristmasDecorations,0.5377637680177686,0.005097492473383388,0.07139672592901854,0.4492091961519648,0.6922714420358153
RuinAVideoGame,0.5251814268478793,0.0021083639771888227,0.045916924735753185,0.43867192165293206,0.6460961898813242
SexySports,0.5360406439868913,0.0016049453769520113,0.04006176951848247,0.43867192165293206,0.6460961898813242
TwitterCanBeABit,0.5257308109923828,0.005089065658654966,0.07133768750565837,0.1791044776119403,0.6671306955078439
celebs,0.5357979566846974,0.007236428964894174,0.08506720263940841,0.2215591197314435,0.7104421322019059
Медведьхозяинтайги,0.4063135739704536,0.024497858614140295,0.15651791786929795,0.09863013698630137,0.940623367577921
ОдессаНенавидитГончаренко,0.4645028884255554,0.04073880844679124,0.20183857026542582,0.09680284191829484,0.9484984767155085
ОченьПлохаяУчилка,0.5455183260414953,0.044729844434669506,0.21149431300786672,0.10795698924731183,0.9484984767155085
Рогозин,0.538469024322166,0.06249311199951839,0.24998622361945946,0.1408,0.9782102272727272
РостовНаДону,0.4352020972501347,0.03269732842431452,0.1808240261257185,0.10795698924731183,0.9946168039413364
ТвиттерскиеОтдыхаютвКрыму,0.40942136774216076,0.0337064446755044,0.18359314985996728,0.09861495844875347,0.9886844653479043
Berlin,0.4753297696106414,0.03832588913663684,0.1957699903883045,0.07493857493857493,0.9989403973509934
Euref,0.17624722387662556,0.019705984876200254,0.14037800709584194,0.07374631268436578,0.4518277571251549
G20,0.44522816338048454,0.050722526972103846,0.22521662232638123,0.05249841872232764,1.0
NeverTrump,0.5230844321114645,0.010284032186551693,0.10141021736763851,0.1268910157456005,0.9120477928974444
RT,0.4332547952290032,0.04355284326749578,0.20869317973401955,0.0594059405940594,1.0
Reggae,0.5560863891671466,0.003390857508198858,0.058231069955813605,0.4756198347107438,0.6924979389942292
TCOT,0.5135360210991293,0.01329388900208244,0.1152991283665338,0.045317220543806644,1.0
TheHammer,0.5149836836003419,0.06535967515581226,0.25565538358464557,0.20004133085348214,0.9120477928974444
TrumpRussia,0.5200415128963544,0.014545740107757239,0.12060572170406028,0.013071895424836602,0.9120477928974444
Спорт,0.4500049800827666,0.03781567605933051,0.19446253124787435,0.10354857475276323,0.9989403973509934
Человек,0.8463411828023664,0.03240262612939451,0.18000729465606252,0.16198501872659177,0.9989403973509934
курс,0.44321631407649653,0.041959336692802725,0.2048397829836839,0.1087216248506571,0.9188350441632848
минобороны,0.4309077490253029,0.04015989882717584,0.2003993483701378,0.10543478260869565,0.9504008016032064
сирия,0.6212813907894439,0.06610022176557827,0.25709963392735175,0.11067388096409247,0.9989403973509934
AfD,0.40141163346177855,0.04891354826135971,0.22116407543125016,0.05249841872232764,0.972972972972973
DishonestMedia,0.5328429381477283,0.016670571431229728,0.12911456707602642,0.42471443406022846,0.9120477928974444
MileyForMMVA,0.5386264322477676,0.06683576883973241,0.25852614730377355,0.3028802880288029,0.943000238492726
MirandaLambert,0.35999647060815715,0.029516992363564455,0.1718050999346773,0.0,0.6902654867256637
NationalPoetryDay,0.5346205121297516,0.005069697603328188,0.07120180898915553,0.3105076741440378,0.7042125636185516
RenameMillionWomenMarch,0.546377786084829,0.0037085709360149153,0.06089803720987168,0.43867192165293206,0.7778378325258699
SciFiSunday,0.5792371197148378,0.0014360060844233196,0.037894670923802984,0.5137205987170349,0.6193050193050194
SongContest,0.5484270043185396,0.002291678132435095,0.04787147514371262,0.4756198347107438,0.6924979389942292
bere,0.0965583173996176,0.0,0.0,0.0965583173996176,0.0965583173996176
topl,0.20004133085348214,0.0,0.0,0.20004133085348214,0.20004133085348214
ЛучшаяГеймерша,0.4688369765556847,0.06838946861258348,0.2615138019542821,0.0,0.9989403973509934
ПозитивГода,0.762326585147892,0.01121368987160136,0.10589471125415735,0.42627632988218495,0.9089563286454478
ПокаПсаки,0.3951390106226618,0.03387354429279172,0.18404766853397442,0.09680284191829484,0.9796803802297949
СамыйЛучшийГород,0.4800729130982423,0.030376935959261758,0.17428980451897283,0.23608964451313755,0.943000238492726
Фильм,0.4806163220867347,0.06011314545798524,0.2451798226975157,0.09479166666666666,0.982363315696649
красноярск,0.6192381575708034,0.08595554627691937,0.2931817632065804,0.14101876675603217,0.9963087993084839
Barfly,0.4196432760893397,0.02957470594653228,0.17197298028042743,0.08484848484848485,1.0
BrexitInout,0.17624722387662556,0.019705984876200254,0.14037800709584194,0.07374631268436578,0.4518277571251549
EEF,0.3861090123059662,0.02669559079875437,0.1633878538899216,0.10354857475276323,0.940623367577921
FBI,0.5232291860749755,0.025173860563507067,0.15866272581645338,0.1268910157456005,0.9310235219326128
Fukushima2015,0.193691079075836,0.0192697578183188,0.13881555322916378,0.07514450867052024,1.0
KeepBannon,0.48252021828905833,0.06074111269103403,0.24645712140458434,0.2172859450726979,0.9120477928974444
MakeDCListen,0.5167806367364606,0.00497999993823207,0.07056911461986802,0.20004133085348214,0.9120477928974444
NeverForget,0.42032454876623077,0.042483811961939094,0.20611601578222663,0.0,1.0
SerenaFriday,0.17280716882789138,0.0020645578825166534,0.04543740620366279,0.0990990990990991,0.26720647773279355
Unwetter,0.39076108044777197,0.021395488479245627,0.14627196750999702,0.08891454965357967,0.6877403201287668
WhiteGenocide,0.5363485503361194,0.011361681427523447,0.10659118832025209,0.20004133085348214,0.9120477928974444
policeViolence,0.498992066676172,0.011952173939259708,0.10932599845992584,0.0900562851782364,0.6916055341824178
soundcloud,0.5189823523914939,0.01580778554230171,0.12572901631008535,0.0,0.6924979389942292
uniteblue,0.5168044596948609,0.012625767152005482,0.11236443900098235,0.09281437125748503,0.926829268292683
МаршВесна,0.3482310074810477,0.03287635232783975,0.18131837283584848,0.12200435729847495,0.7671678179601787
машина,0.550773903218646,0.020475015928169152,0.14309093587005836,0.30376940133037694,0.9639591178052717
العراق,0.37658078706911635,0.027543048217411145,0.16596098402158005,0.17558886509635974,0.7132125497127707
AsPresidentIWill,0.5329308193773243,0.0073415352543639316,0.0856827593764576,0.3333333333333333,0.6764783749308045
Christmas,0.5883009771058937,0.02699020433994947,0.1642869573032183,0.17565997011456086,0.9843918191603875
EPA,0.5601784777400748,0.019792637072529293,0.14068630733845172,0.34392523364485983,0.9635728542914171
EarthDaySongs,0.5600404754954854,9.252854955853248E-4,0.030418505807901296,0.4889090673239071,0.6460961898813242
HowIGotBanned,0.5284357514162239,0.001748886640248105,0.04181969201522298,0.43867192165293206,0.6460961898813242
MichaelBrown,0.5243837448697102,0.015115201378891057,0.1229438952485688,0.11640953716690042,0.9120477928974444
PrayForFlorida,0.5466157179521198,0.009076302339565153,0.09526962968105394,0.42967032967032964,0.9120477928974444
Racism,0.5141473930114867,0.0232552429252661,0.15249669807988006,0.0900562851782364,0.9120477928974444
RedneckAMovie,0.5392189967721055,0.0019741991126613558,0.04443196048635887,0.43867192165293206,0.6671306955078439
SCPrimary,0.496734473704922,0.011560694360284184,0.10752066945608264,0.09281437125748503,1.0
Thüringen,0.34344320321106103,0.024165603801582596,0.1554528989809537,0.07493857493857493,0.4518277571251549
UpsideOf2016,0.5389095746859328,0.003089874793848766,0.05558664222498753,0.43867192165293206,0.7042125636185516
WalterScott,0.55978573875211,0.013100118103092402,0.1144557473571878,0.3226600985221675,0.9898167006109979
boycottNFL,0.534316149018584,0.01821029730161115,0.1349455345745503,0.18867395570507428,0.9120477928974444
cadens,0.3654432085155719,0.020742298152007142,0.14402186692307228,0.18181818181818182,0.7156138911676238
funnysports,0.4082212998173342,0.019365283358594346,0.13915920148734093,0.0990990990990991,0.7411764705882353
police,0.5533095129103581,0.01684847010126607,0.12980165677396444,0.0900562851782364,0.9120477928974444
КириллФедоровСДнемРождения,0.7524539116944822,0.010476346419724222,0.10235402493172518,0.42627632988218495,0.9089563286454478
НеКашляй,0.3705732727068852,0.031803791956063324,0.17833617680118447,0.09479166666666666,0.9989403973509934
РусскиеВарвары,0.5078710239534997,0.06571590441661404,0.2563511350016107,0.023255813953488372,0.9484984767155085
Стратегия2030,0.4270603752162301,0.032040895674120454,0.17899970858669143,0.09820944112859468,0.9989403973509934
ЧитайБратишку,0.6639100716794872,0.041254365482219515,0.20311170690587857,0.46551724137931033,0.943000238492726
FridayFeeling,0.4687539014037523,0.019531949345030664,0.1397567506241851,0.03234880450070324,0.9120477928974444
ObamaNoMore,0.32874348584845775,0.039204971541563535,0.19800245337258712,0.09401709401709402,0.7692307692307693
PresidentElectTrump,0.5073115079841374,0.010251301332877265,0.10124871027759941,0.347242206235012,0.9120477928974444
Samara,0.3998928499884783,0.027936395186365124,0.16714184151900782,0.1087216248506571,0.9962362478286045
Turkey,0.41035807683761993,0.03736358617064971,0.1932966274166461,0.0,0.9999193541883402
Winning,0.4845665271113702,0.020327357836682214,0.14257404334829749,0.18867395570507428,0.9120477928974444
beautiful,0.502400804386963,0.03663748787586247,0.19140921575478667,0.06818181818181818,0.9932048627700801
lol,0.5195994577655086,0.026076531892307755,0.16148229590982335,0.10551330798479087,0.9120477928974444
Декабрь,0.8894404835347852,0.007314598407928791,0.08552542550568686,0.7097212780421482,0.9989403973509934
КанадаДно,0.48072652393860393,0.07408333689401346,0.2721825433307828,0.16785714285714284,0.9753593429158111
РФ,0.43013531828222623,0.04407174205130777,0.20993270838844472,0.09680284191829484,1.0
СТРЫКАЛОФИЛФОЛЛОВЬСТРЫКАЛОФИЛА,0.943000238492726,0.0,0.0,0.943000238492726,0.943000238492726
ABCGOPDebate,0.45755128526706723,0.017877101282250837,0.13370527769033966,0.13812154696132597,1.0
BadPlacesToPutAPenis,0.48925910419531815,0.010389360518949588,0.10192821257605565,0.2674199623352166,0.6922714420358153
Charlottesville,0.3541390395910708,0.050846308056286184,0.2254912593789085,0.0,1.0
Fergusonremembers,0.49861230997924866,0.008199220133627163,0.09054954518730154,0.11640953716690042,0.6902654867256637
JunkieUS,0.47602741220284467,0.014365877440326977,0.11985773834144785,0.0979020979020979,0.7411764705882353
MashCES,0.4350820515485801,0.026393261306296843,0.16246002987287933,0.041666666666666664,1.0
ObamaNextJob,0.5018462119364392,0.006771467869908299,0.08228892920623222,0.3074670571010249,0.6764783749308045
OffendEveryoneIn4Words,0.5506586857721635,0.013039462087696085,0.11419046408389838,0.30335570469798656,0.9120477928974444
ThingsITryToForgetButCant,0.47247270333791297,0.008578342122863108,0.09261933989649844,0.25488372093023254,0.6764783749308045
WriteAPanel,0.5321669909176696,0.0017195837717487454,0.041467864325869803,0.45478069607969984,0.6460961898813242
health,0.5360582076809816,0.011252200176660012,0.10607638840316921,0.17565997011456086,0.9120477928974444
realdonaldtrump,0.5024277306457612,0.007678345057730102,0.08762616651280657,0.3375693160813309,0.9120477928974444
whitegenocide,0.5212568825611019,0.011318696611016383,0.10638936324189736,0.19055118110236222,0.9120477928974444
БелыйДомНаш,0.42148296685646475,0.03764133959369572,0.1940137613513426,0.1076923076923077,0.940623367577921
БессмертныйПолк,0.47317014697931,0.06615723897119495,0.2572104954530335,0.09863013698630137,0.9981292676082686
БитваЗаКлассы,0.4311396381240317,0.03237838350105324,0.1799399441509673,0.08915304606240713,0.9556046112337503
НиШагуНазад,0.34853918031351694,0.04516145385459693,0.21251224401101443,0.0,0.9989403973509934
НуженМир,0.4032225585406023,0.018454616437226977,0.13584776934947065,0.10354857475276323,0.6502057613168725
ПОЛИТическиеКАРикатуры,0.43077691843848437,0.04071064131911051,0.2017687818249159,0.11294993793959454,0.9519923187710033
СТОПРОЦЕНТОВСЧАСТЬЯ,0.3487653848411333,0.027725550858517557,0.16650991219299097,0.1076923076923077,0.9010140028971512
анонс,0.40868523880856134,0.023668854400697253,0.15384685372375106,0.23608964451313755,0.8573913043478261
140кг,0.36963142321726467,0.021853558347053895,0.14782949078940202,0.11578044596912522,0.940623367577921
BREAKING,0.5490724862424657,0.04914213751411437,0.22168025964012758,0.1268910157456005,0.949379411048917
BlackPride,0.5766856618070518,0.005304455782829102,0.072831694905646,0.476931330472103,0.7104421322019059
BoeingIsBack,0.4223861751342403,0.03961756131099053,0.19904160698454615,0.22209165687426558,0.8256513026052105
EDM,0.5636916878995061,0.006731470416864377,0.08204553867739779,0.44885219492549333,0.9120477928974444
Jobs,0.4964294424070225,0.023010860496014692,0.15169331065018882,0.1268910157456005,0.9120477928974444
KochFarms,0.45332526870216244,0.014228366686861168,0.11928271746930134,0.0,0.7532467532467533
MiddleEast,0.5532580405432309,0.03392167210833588,0.1841783703596486,0.15372670807453417,0.926829268292683
OReillyFactor,0.712875208402075,0.03966971841456508,0.19917258449536945,0.5137026239067055,0.9120477928974444
Patriotism,0.4716823154848515,0.022057355953440643,0.14851719076740122,0.1268910157456005,0.6045602605863192
PrayforBrussels,0.4781725600675696,0.0021382153647774692,0.04624084087446366,0.32971014492753625,0.591254752851711
SanDiego,0.5180850357183397,0.009093888969171172,0.09536188425765911,0.0,0.9120477928974444
Teen,0.5099295555402708,0.008501666257645587,0.09220448068096034,0.3363201911589008,0.9120477928974444
МыВместе,0.49094862513143106,0.06856717629799648,0.2618533488386133,0.0,0.9886844653479043
метро,0.6049137322772025,0.06880399363213854,0.2623051536515029,0.11332684824902724,0.9978929592303104
технологии,0.47372192952617226,0.049812173341851174,0.22318640940221063,0.09820944112859468,0.9907763769077638
2016in4words,0.552426843883361,0.006285454164770364,0.07928085623131453,0.43867192165293206,0.9120477928974444
86,0.7809606495446612,0.025548994785488447,0.15984052923300912,0.5303079386529188,0.9935328654041408
CrookedHillary,0.4945061585470479,0.024317037587117337,0.15593921119178888,0.10551330798479087,0.9655172413793104
Daraa,0.5840803899589069,0.05773163037928161,0.24027407346462,0.22343821249430004,0.8165537151664913
Mexico,0.5574133400126091,0.0405143407315224,0.20128174465540188,0.045317220543806644,0.9639591178052717
RememberYourHeroes,0.2557097806107236,0.023955933159082246,0.15477704338525866,0.0990990990990991,0.6294581618655692
SaveTheWorldIn3Words,0.6412664798530904,0.0029408806256279907,0.05422988683030779,0.5409937249254192,0.6922714420358153
amb,0.1297099794473624,0.0,0.0,0.1297099794473624,0.1297099794473624
carees,0.9696969696969697,0.0,0.0,0.9696969696969697,0.9696969696969697
cops,0.5196952619247631,0.01142280848694316,0.10687753967482205,0.12848360655737706,0.7104421322019059
instapundit,0.4842567560141784,5.874001646510242E-4,0.02423633975358128,0.42935818682482524,0.5112676056338028
mar,0.3441384929684547,0.021451896113352516,0.14646465823997445,0.18867395570507428,0.5808276753960556
turkey,0.45587592826387213,0.01649729950412142,0.12844181369056348,0.0,0.9120477928974444
МИЛЛИОНГОЛОСОВРОССИИ,0.4344911716429415,0.03910569215633876,0.19775159204501683,0.09680284191829484,0.9556046112337503
ПутинГоворит,0.39258822219948913,0.032640043619464376,0.18066555736903583,0.09820944112859468,0.9796803802297949
OldSchoolHOV,0.5413299909005798,0.002104221747452718,0.04587179686313496,0.4756198347107438,0.6924979389942292
TXS,0.4944304644112213,3.0650861666003406E-4,0.01750738748814437,0.47692307692307695,0.5119378518993657
TrumpArmy,0.46416852845874224,0.01542662642914748,0.12420397106834982,0.1268910157456005,0.9120477928974444
laugh,0.3915029081612846,0.038837936359497234,0.1970734288520328,0.12577319587628866,0.9152542372881356
prayforBrussels,0.48364043968965637,0.002593484889703152,0.05092626915161911,0.32971014492753625,0.6035375323554789
ФОТО,0.8463501156156882,0.02782392822821437,0.16680506055936783,0.16198501872659177,0.9989403973509934
нацгвардия,0.4490065999324185,0.03182937515225809,0.17840788982625766,0.12870448772226925,0.9399201596806387
58,0.8297380525094388,0.035764668695662395,0.1891154903641222,0.48964810386060814,0.9999193541883402
ICE,0.42931110915922077,0.04549669569767467,0.21329954453227196,0.10321969696969698,0.9120477928974444
Tcot,0.5587603477295048,0.008184798837405334,0.09046987806670978,0.46882276843467013,0.7778378325258699
TuckerCarlsonTonight,0.5253104804905876,0.018097173720688756,0.13452573627633024,0.3375693160813309,0.9120477928974444
Benghazi,0.5108957937679882,0.015199661425091951,0.12328690694916453,0.14849785407725322,0.926829268292683
BlackPower,0.5330674835887141,0.012345265525263112,0.11110925040365952,0.0900562851782364,0.7104421322019059
DrainTheSwamp,0.4211561271046157,0.024054506461044255,0.1550951529256935,0.03118712273641851,0.9120477928974444
SCPrimary,0.4755423001067045,0.009902424659344058,0.09951092733636874,0.0641025641025641,0.6058181818181818
Vote,0.4995052986349028,0.012023251016787959,0.1096505860302988,0.14679107874374148,0.9120477928974444
policeabuse,0.5533366733914235,0.004361735901933822,0.06604343950714425,0.4329150579150579,0.7104421322019059
walmart,0.4535877647926072,0.015002884870169483,0.12248626400608961,0.12121212121212122,0.7411764705882353
Канада,0.6697337291833284,0.06372916951455203,0.2524463695808518,0.16198501872659177,0.9639591178052717
ЯПолина,0.39144129326304505,0.017124911595812475,0.1308621855075502,0.18281845112145578,0.8285461776403005
Gaza,0.4255200221269044,0.03148604449226769,0.17744307394842912,0.12256267409470752,1.0
HappyBirthdayMLK,0.5384232579881054,0.010152732774405862,0.10076077001693597,0.19055118110236222,0.7104421322019059
KeithScott,0.582206474768354,0.011212039275008787,0.10588691739307923,0.4478662560492741,0.9120477928974444
ThingsYouCantIgnore,0.5454923112784179,0.003989963227889301,0.06316615571561483,0.43867192165293206,0.7778378325258699
ToDoListBeforeChristmas,0.5516045464685232,0.004100492640412041,0.06403508913409929,0.43867192165293206,0.7778378325258699
TrumpTV,0.32285768102486345,0.01922675317482442,0.13866056820460682,0.10453283996299723,0.5808276753960556
ihavearighttoknow,0.5418742435477959,0.002978492299576192,0.054575565041291074,0.43867192165293206,0.6922714420358153
sunny,0.3659724833396159,0.03787649319556581,0.1946188408031602,0.0,1.0
БойцовскаяРада,0.4862554361839738,0.04472407383303904,0.2114806701167722,0.09680284191829484,0.9796803802297949
ВышеНасТолькоЗвезды,0.7016599699201291,0.01755661911033632,0.13250139286187265,0.48557089084065247,0.9932048627700801
Лавров,0.41297089818815114,0.038047476164604806,0.19505762267751756,0.08915304606240713,1.0
Оборона,0.6070033463280486,0.07487240884883203,0.2736282310888846,0.11716738197424893,0.9989403973509934
BritainInOut,0.23199329675963043,0.03171701968702589,0.17809272777692492,0.07374631268436578,0.6877403201287668
Clinton2016,0.4223349046496126,0.017223994479271514,0.13124021669927063,0.041666666666666664,0.5594936708860759
ElectionDay,0.5558937575789744,0.022101003726423558,0.14866406333214344,0.20004133085348214,0.9635728542914171
LetItFall,0.9120477928974444,0.0,0.0,0.9120477928974444,0.9120477928974444
NoTPP,0.6009232002411786,0.02129538923730068,0.1459293981256028,0.44885219492549333,1.0
Outnumbered,0.41234558927398063,0.04282431096230961,0.2069403560505046,0.1147086031452359,0.9120477928974444
StellaBlizzard,0.9120477928974444,0.0,0.0,0.9120477928974444,0.9120477928974444
StopKillingUs,0.5566153397458893,0.0059651814117536416,0.0772345868879587,0.44193857965451055,0.7104421322019059
WednesdayWisdom,0.4935252363731229,0.020562111547335633,0.14339494951822965,0.10321969696969698,0.9120477928974444
followback,0.5017572488861333,0.040026571626769654,0.20006641803853453,0.13316582914572864,0.943000238492726
russia,0.6853073838866303,0.052564622731702475,0.2292697597410144,0.16198501872659177,0.9983038785434706
валюта,0.4890749369175627,0.04855912109796729,0.22036134211328287,0.13347022587268995,0.916080637599625
учения,0.5243747377570314,0.07112152334494751,0.2666861888905151,0.1087216248506571,0.9989403973509934
سوريا,0.45135310558717645,0.11101958999251173,0.333196023374397,0.0,1.0
Coast2Coast,0.5488307316374588,0.0029747312656913344,0.05454109703417538,0.4756198347107438,0.6924979389942292
DisarmHate,0.5079148507210018,0.0021892897796609496,0.04678984697197619,0.4329150579150579,0.6643273644411076
EricBolling,0.3729434418205235,0.0902943405442983,0.3004901671341315,0.045317220543806644,0.9120477928974444
Georgia,0.5444409631835537,0.027751505085601366,0.16658782994445112,0.12586805555555555,0.9796803802297949
GiveYourselfARoyalTitle,0.5478532647421679,0.0046361107645359724,0.06808899150770242,0.45478069607969984,0.6922714420358153
HillaryForPrison,0.5205720838633938,0.010086704874448809,0.10043258870729564,0.347242206235012,0.9120477928974444
ReasonsIAintInARelationship,0.5348040743881184,0.0016221542151595067,0.040275975657450024,0.43867192165293206,0.6460961898813242
ReligionOfPeace,0.5671504151155489,0.00859168630676996,0.09269134968685028,0.4013197360527894,0.9120477928974444
Russian,0.5850981812360365,0.049412875149866795,0.22229006984088784,0.1092436974789916,0.9978929592303104
Seattle,0.5238404499503284,0.0247904781544866,0.15744992268809344,0.042490118577075096,0.9120477928974444
ThingsITrustMoreThanCNN,0.9120477928974444,0.0,0.0,0.9120477928974444,0.9120477928974444
ThingsThatDisturbMe,0.5326548274882921,0.0031352479774742837,0.05599328511057628,0.43867192165293206,0.6922714420358153
Wochenende,0.5303581005151214,0.027621057212801205,0.16619583993831255,0.37166324435318276,0.95
novosti,0.6207669302495971,0.012116691577506193,0.11007584465951735,0.4887573964497041,0.8083669042454292
биатлон,0.4331191807264571,0.046962568817990644,0.2167084881078511,0.10010214504596528,0.9796803802297949
ايران,0.47403101898634514,0.05598440023851522,0.2366102285162567,0.17558886509635974,0.9120477928974444
Assad,0.5114830948023075,0.062019612295230724,0.24903737128236542,0.0,0.9655172413793104
ISIL,0.569930444023297,0.03588067919750874,0.18942196070548087,0.2185063602790316,0.982363315696649
Instagramphoto,0.38128735756282855,0.011036784632524445,0.10505610230978706,0.19864176570458403,0.48811700182815354
Latakia,0.35568090167732713,0.0489754150615964,0.22130389752915877,0.0,0.9782102272727272
PlannedParenthood,0.5384610532364305,0.01557294723398809,0.12479161523911808,0.2215591197314435,0.9120477928974444
STOPNazi,0.44249562421334016,0.04838320258949613,0.21996182075418483,0.09863013698630137,0.9188350441632848
SanFrancisco,0.549866886352349,0.008188618348735705,0.09049098490311455,0.2215591197314435,0.9120477928974444
StandwithRussia,0.3899359311677912,0.026245994466592797,0.1620061556441384,0.10365853658536585,0.940623367577921
TheArtOfWar,0.5436224580295889,0.0022065012417839917,0.04697340994418003,0.4756198347107438,0.6924979389942292
убийство,0.5089770121482194,0.07238620402184834,0.2690468435455959,0.1087216248506571,0.9989403973509934
5причинбомбитьигил,0.4150313497418733,0.03188866877624619,0.17857398684087833,0.08915304606240713,0.9188350441632848
CделановРоссии,0.37433516430432046,0.02760414069212775,0.16614493880984685,0.09820944112859468,0.9556046112337503
FriendshipIn5Words,0.5393143975545359,0.002589589129481222,0.05088800575264491,0.43867192165293206,0.6922714420358153
GameShowHostPickUpLines,0.5298101509583991,0.0015094745477331856,0.03885195680700247,0.43867192165293206,0.6460961898813242
HowToMakeAManGay,0.506809629429752,0.006882006571010312,0.08295786021234101,0.3105076741440378,0.6922714420358153
ICantBeUrFriendBecause,0.5353218772154538,0.0028126122275338424,0.0530340666697722,0.43867192165293206,0.7778378325258699
LondonAttacks,0.5421111180567313,0.05161722712946509,0.22719424977200697,0.17565997011456086,0.9120477928974444
ЗахарчукНевиновен,0.421204341794653,0.03813393424174412,0.19527911880624646,0.09479166666666666,0.9989403973509934
МояПолицияМеняБережет,0.477050825770224,0.06767121913082985,0.2601369238128833,0.12345679012345678,0.988597189074516
НайдиОтличия,0.5999132599922072,0.025878314441142594,0.16086738153256114,0.3115124153498871,0.9782102272727272
AltonSterling,0.5473445677435594,0.007745130435452538,0.0880064226943269,0.21651897675973916,0.9120477928974444
Daesh,0.4340720394778744,0.0349169365268165,0.18686074099932415,0.0,0.8165537151664913
Debates2016,0.5685133191904885,0.013109256187745734,0.11449566012624991,0.42935818682482524,0.9655172413793104
Share,0.5205264720575048,0.020900519960500793,0.14457012125782004,0.0,0.9120477928974444
Trump45,0.41845233589908337,0.032889832167561535,0.1813555407688487,0.1268910157456005,0.9120477928974444
Вечер,0.5374935442726684,0.012520316647415094,0.111894220795424,0.4639321074964639,0.9639591178052717
КНР,0.5955503362421248,0.07432881290053824,0.27263311042596833,0.12870448772226925,1.0
ПрезидентГоворит,0.4898232241708031,0.04249023413905641,0.206131594228193,0.11985526910900045,0.9782102272727272
ночь,0.6338335423558233,0.038374831755807304,0.19589495081754227,0.4639321074964639,0.9963087993084839
AudreyHepburn,0.4405794121836359,0.02234503227330862,0.14948254839046804,0.13978494623655913,0.782608695652174
Freitag,0.41917349338091664,0.015302676691420351,0.12370398817912198,0.16111111111111112,0.6877403201287668
HEDGE,0.34392523364485983,0.0,0.0,0.34392523364485983,0.34392523364485983
IRS,0.5122875234102695,0.013839976229863545,0.1176434283326678,0.045317220543806644,1.0
Montana,0.4903047181854054,0.021878303701070644,0.14791316270390084,0.19444444444444445,0.9120477928974444
NBAXmas,0.4231597786767509,0.030602066748376643,0.1749344641526553,0.041666666666666664,1.0
ScareMeIn3Words,0.48417418086900477,0.018712548115617907,0.13679381607228416,0.2674199623352166,0.6922714420358153
TakeTheKnee,0.7860966889561365,0.039019817881671665,0.1975343460810592,0.38094393186657205,0.9696969696969697
WhenIGoRogue,0.5287930488656636,0.001628424437277655,0.040353741304588533,0.45478069607969984,0.5774085522926327
WhenIWasYoung,0.5434220038555604,0.007888893975185338,0.08881944592928588,0.32287822878228783,0.7778378325258699
amwriting,0.5288844775076005,0.009088534745771183,0.09533380694051394,0.19020111253744115,0.989501312335958
angiis,0.1966804979253112,0.0,0.0,0.1966804979253112,0.1966804979253112
followmonday,0.43899018232819076,0.0,0.0,0.43899018232819076,0.43899018232819076
iacaucus,0.5089498016960091,0.009021898492031132,0.09498367487116474,0.3235955056179775,0.926829268292683
ihatepokemongobecause,0.5469041515692052,0.002640639403649048,0.051387152126276155,0.4623277182235835,0.6764783749308045
ВсеДома,0.7408180810631683,0.009811479998448487,0.09905291514361649,0.5106924643584522,0.9089563286454478
МаршЕдинства,0.48279836255662273,0.052545192797350426,0.2292273823027049,0.09861495844875347,0.9979812809689851
